   2.1574736e+00   2.6783994e+00   7.8687204e-01
   2.0568755e+00   2.4900576e+00   7.3543191e-01
   2.7978438e+00   2.0795592e+00   6.8136320e-01
   1.3178541e+00   1.9821763e+00   6.2566145e-01
   1.2027357e+00   1.7900465e+00   5.6929986e-01
   7.4924562e-01   1.7168739e+00   5.1320291e-01
   1.4252652e+00   1.6049580e+00   4.5822305e-01
   7.2817900e-01   1.3865427e+00   4.0512116e-01
   7.1359692e-01   1.1414168e+00   3.5455137e-01
   4.3499483e-01   9.3931480e-01   3.0705061e-01
  -5.8042292e-01   8.0000154e-01   2.6303292e-01
  -2.3289051e+00   5.5964423e-01   2.2278856e-01
  -4.1508352e-01   6.1412214e-01   1.8648749e-01
   2.1990091e-01   5.6044236e-01   1.5418685e-01
   9.3984659e-01   5.5276782e-01   1.2584169e-01
   7.9094276e-01   5.7632133e-01   1.0131839e-01
   1.9759094e-01   4.6267366e-01   8.0409808e-02
  -1.2615516e+00   2.3414625e-01   6.2851405e-02
   1.9948895e+00   5.2454161e-02   4.8337652e-02
   5.6447642e-01  -4.8790773e-02   3.6537843e-02
   6.4063355e-01   2.3096578e-02   2.7110773e-02
  -2.5063344e-01   1.8746852e-02   1.9717761e-02
  -2.9798528e-01   9.3429114e-02   1.4033615e-02
   1.5102983e+00   8.5512802e-02   9.7553329e-03
  -5.0923734e-01   1.1457807e-01   6.6084429e-03
   1.5311783e+00   3.6194709e-02   4.3510263e-03
   3.5445672e-01  -1.5618278e-01   2.7755901e-03
  -1.4479816e-01   7.9149991e-02   1.7090444e-03
   1.0452640e+00   6.0969583e-02   1.0111147e-03
   1.0161376e+00   2.6211181e-01   5.7155319e-04
   2.6775545e-01   7.4937726e-02   3.0653386e-04
   8.5779796e-02  -3.0893399e-02   1.5459749e-04
  -1.0371450e+00  -2.5924301e-01   7.2480793e-05
   2.1878609e-01  -7.3594557e-02   3.1109519e-05
   4.3852335e-01  -1.6986908e-01   1.1970748e-05
   8.7510152e-01  -6.4850189e-02   4.0086778e-06
  -1.0074437e+00  -1.2427993e-02   1.1177149e-06
  -1.2498273e+00  -9.5887448e-02   2.4194131e-07
   7.4977141e-01  -2.4084945e-02   3.6031264e-08
  -3.4768301e-01  -5.4581443e-02   2.9130719e-09
  -2.2550309e+00  -8.2157107e-02   7.1880334e-11
  -4.9853532e-01  -1.6739229e-01   5.8024362e-14
  -1.0114626e+00  -5.1010386e-02   7.6777232e-17
  -1.1571922e+00  -1.4692854e-01   8.7883399e-12
   1.3042410e-01   6.2052362e-03   8.3076752e-10
   7.8660653e-01   1.7457840e-02   1.4745791e-08
  -6.0818025e-01   9.4473243e-02   1.2102318e-07
  -1.3633690e+00  -1.2505115e-01   6.3544697e-07
   3.4576171e-01   2.7560612e-02   2.4909170e-06
  -3.8710838e-01  -1.2556835e-01   7.9416355e-06
  -7.5461687e-03  -6.9156665e-02   2.1703497e-05
  -9.0017998e-01  -4.0614753e-02   5.2626584e-05
  -5.4049193e-01   9.0219461e-02   1.1596214e-04
  -1.8710429e+00  -4.9480217e-02   2.3623760e-04
   2.7070713e+00  -1.5162966e-01   4.5069230e-04
   1.3319108e+00  -1.3431892e-01   8.1315746e-04
   8.8766961e-01  -1.1713385e-01   1.3981928e-03
  -8.2814924e-01  -1.1454288e-01   2.3052239e-03
   4.5013406e-02  -1.6320954e-02   3.6623665e-03
  -5.2091847e-01   6.9720934e-02   5.6295796e-03
  -6.3007788e-01   1.0329991e-01   8.4007701e-03
   7.6666119e-01   1.5241979e-01   1.2204471e-02
  -9.0474025e-01   1.3184482e-01   1.7302746e-02
  -4.6838816e-01  -6.3099841e-02   2.3988035e-02
  -1.5998965e+00   2.9735249e-02   3.2577737e-02
   1.6423202e+00   1.3130428e-01   4.3406430e-02
  -1.3843941e-02   1.0383796e-01   5.6815774e-02
   4.5313270e-02   5.8728001e-02   7.3142259e-02
   1.0925326e+00   8.0228999e-02   9.2703124e-02
   3.1326140e-01   2.9079514e-01   1.1578091e-01
   1.9214150e+00   3.3108990e-01   1.4260722e-01
   6.8332257e-01   2.0976546e-01   1.7334638e-01
   2.5526444e-01   4.8415970e-01   2.0807983e-01
  -2.9879265e-01   7.4451896e-01   2.4679188e-01
   2.1094647e+00   8.1237246e-01   2.8935791e-01
   2.0724646e+00   8.1993539e-01   3.3553547e-01
   5.9109092e-01   8.1071328e-01   3.8495920e-01
   1.3613496e+00   1.2038865e+00   4.3713994e-01
   1.4616557e+00   1.3386260e+00   4.9146854e-01
  -1.5802418e-01   1.3995048e+00   5.4722441e-01
   2.0046414e+00   1.3964575e+00   6.0358891e-01
   1.7907862e+00   1.4955938e+00   6.5966323e-01
   1.9981595e+00   1.6384332e+00   7.1449026e-01
   1.8042994e+00   1.9973491e+00   7.6707992e-01
   3.2537768e+00   2.1851917e+00   8.1643691e-01
   9.4929440e-01   2.4693688e+00   8.6158985e-01
   2.8845542e+00   2.5350132e+00   9.0162095e-01
   3.6096715e+00   2.6331340e+00   9.3569469e-01
   3.1576369e+00   2.6352676e+00   9.6308465e-01
   2.9805029e+00   2.8648785e+00   9.8319718e-01
   1.5081888e+00   2.9505502e+00   9.9559103e-01
   2.8105719e+00   3.1416546e+00   9.9999213e-01
   2.1519604e+00   2.9386662e+00   9.9630275e-01
   2.0038250e+00   2.8016691e+00   9.8460482e-01
   2.4714066e+00   2.9096844e+00   9.6515718e-01
   3.7179266e+00   2.8814759e+00   9.3838684e-01
   3.6387783e+00   2.7313302e+00   9.0487474e-01
   2.4348765e+00   2.6450894e+00   8.6533651e-01
   2.4711596e+00   2.5864656e+00   8.2059909e-01
   4.2866777e+00   2.3926971e+00   7.7157416e-01
   2.4144664e+00   2.2800382e+00   7.1922955e-01
   8.1079450e-01   2.0964533e+00   6.6455964e-01
   1.1337890e+00   2.0862198e+00   6.0855613e-01
   2.1427446e+00   1.8827365e+00   5.5218007e-01
   1.6296605e+00   1.8006584e+00   4.9633636e-01
   1.2351460e+00   1.4812694e+00   4.4185148e-01
   1.2906076e+00   1.3385365e+00   3.8945527e-01
   2.3724848e+00   1.0317616e+00   3.3976712e-01
   3.5539550e+00   9.0791463e-01   2.9328698e-01
   6.5346565e-01   8.2804959e-01   2.5039115e-01
   1.0493235e+00   7.3959383e-01   2.1133276e-01
   3.3664498e+00   6.8892540e-01   1.7624653e-01
  -3.2333491e-01   3.6790080e-01   1.4515729e-01
   6.7589867e-01   2.9253428e-01   1.1799163e-01
   8.5495081e-01   2.5059000e-01   9.4591920e-02
   1.4054805e+00   9.8349002e-02   7.4731826e-02
   4.2819133e-01   1.6286534e-01   5.8132642e-02
  -4.3255154e-01   2.5155090e-02   4.4479547e-02
  -7.4032321e-01   7.9153747e-02   3.3437161e-02
  -5.5621762e-01   1.5814053e-01   2.4663756e-02
   6.2537648e-01   2.6941166e-02   1.7823692e-02
   9.9669861e-01  -5.7198364e-02   1.2597710e-02
  -7.8985745e-01  -1.6694668e-01   8.6909172e-03
  -1.0162556e+00   1.2872373e-01   5.8384144e-03
   4.0652872e-01   2.3422063e-02   3.8086415e-03
   2.9519902e+00   5.0931226e-02   2.4046435e-03
  -4.5606770e-01   1.6763493e-01   1.4635357e-03
   1.5890087e+00   1.5153453e-01   8.5451033e-04
  -2.2764820e+00   7.1555176e-02   4.7575962e-04
  -1.2275267e+00   5.4477931e-03   2.5069641e-04
  -1.0296405e-01   6.1383001e-02   1.2383084e-04
  -9.5331428e-01   1.3567728e-01   5.6622461e-05
  -1.0265006e+00   1.8322037e-01   2.3569059e-05
   3.6288789e-01   2.4292285e-01   8.7260786e-06
  -1.1843306e+00   2.4077779e-01   2.7793137e-06
  -3.5348926e-01   2.0673645e-01   7.2407185e-07
   1.4687130e+00  -5.0498118e-02   1.4218181e-07
  -2.0849556e-01   1.5830899e-02   1.8187980e-08
  -4.6831822e-01   3.0734662e-02   1.1211415e-09
  -2.0811465e+00  -1.2079415e-01   1.4825096e-11
  -5.9029612e-01  -2.3203120e-01   5.8854466e-16
  -3.3700555e-01  -4.8802721e-02   1.9647613e-14
  -5.0334587e-01  -1.0970348e-02   4.6922612e-11
   8.0319764e-01   2.5781961e-02   2.2343603e-09
  -1.2416399e+00  -6.1629462e-02   2.9730890e-08
  -7.0584571e-01   2.3547319e-02   2.0814594e-07
   2.6997002e-01  -2.0965568e-01   9.8796064e-07
   4.9355972e-01  -4.5014198e-02   3.6112598e-06
  -1.2432203e-01   1.4582154e-02   1.0937027e-05
   1.9499684e+00   1.9673043e-02   2.8734346e-05
  -3.3186694e-01   1.4564246e-02   6.7530963e-05
   1.1717602e+00   1.4668344e-01   1.4506625e-04
   1.1121025e+00   2.4458439e-01   2.8934472e-04
   1.6347741e+00   1.7896547e-01   5.4222237e-04
  -1.1167760e-01   7.4348255e-02   9.6338779e-04
   1.8085581e+00  -4.0934656e-02   1.6345290e-03
   9.7631558e-01   2.1838022e-01   2.6634112e-03
  -9.8476615e-01   5.6512089e-02   4.1875361e-03
   1.1381414e-01  -5.2355584e-02   6.3770174e-03
  -1.6033338e+00  -1.4065435e-01   9.4362900e-03
   3.0915020e-01  -2.0067721e-01   1.3604284e-02
   2.9124721e-01  -2.7560805e-01   1.9152732e-02
  -1.3315570e+00  -5.5909047e-02   2.6382341e-02
  -6.3479505e-01  -6.9130172e-02   3.5616662e-02
   7.7786522e-01  -2.7541843e-02   4.7193599e-02
  -8.7907526e-01   6.4063636e-02   6.1454626e-02
   1.0441746e+00   2.0056192e-01   7.8731946e-02
   1.4045182e+00   7.6702600e-02   9.9333934e-02
  -1.8681301e+00   1.2066696e-01   1.2352938e-01
   1.2516050e+00   2.9511522e-01   1.5153116e-01
  -9.8022955e-02   5.4516635e-01   1.8348000e-01
   4.2113939e-01   6.7069040e-01   2.1942923e-01
   1.8211499e+00   7.0514642e-01   2.5933119e-01
   1.6668282e+00   8.3098311e-01   3.0302620e-01
   1.8618431e-01   9.8982687e-01   3.5023481e-01
   8.3552296e-01   1.1508352e+00   4.0055393e-01
   1.3552723e+00   1.1330923e+00   4.5345730e-01
   6.0889605e-01   1.3282558e+00   5.0830076e-01
   4.8077673e-01   1.5224493e+00   5.6433230e-01
  -7.2879053e-02   1.8825435e+00   6.2070682e-01
   2.9337993e+00   1.8019942e+00   6.7650529e-01
   1.1624586e+00   1.9203898e+00   7.3075780e-01
   2.8175213e+00   2.0700946e+00   7.8246964e-01
   2.5671220e+00   2.2928865e+00   8.3064964e-01
   5.1090377e-01   2.2719508e+00   8.7433962e-01
   3.9148889e-01   2.5268125e+00   9.1264381e-01
   2.8471221e+00   2.8705753e+00   9.4475715e-01
   1.0982618e+00   3.0209276e+00   9.6999122e-01
   3.5111546e+00   3.0453745e+00   9.8779684e-01
   2.6973573e+00   3.1338732e+00   9.9778226e-01
   2.4159333e+00   2.9297121e+00   9.9972629e-01
   2.6060026e+00   2.9026097e+00   9.9358576e-01
   3.1566465e+00   2.8992348e+00   9.7949692e-01
   2.0628360e+00   3.0965369e+00   9.5777093e-01
   4.8501509e+00   2.8748252e+00   9.2888333e-01
   2.1419539e+00   3.0243044e+00   8.9345824e-01
   3.5201227e+00   2.5991215e+00   8.5224778e-01
   2.5218342e+00   2.4382976e+00   8.0610755e-01
   2.7607252e+00   2.3431165e+00   7.5596940e-01
   2.5802594e+00   2.0949374e+00   7.0281237e-01
   6.0511185e-01   1.9771765e+00   6.4763308e-01
   9.3119204e-01   1.8615219e+00   5.9141678e-01
   1.9117273e+00   2.0198372e+00   5.3511002e-01
   1.7897201e+00   1.7194545e+00   4.7959603e-01
   2.9365533e+00   1.4864627e+00   4.2567366e-01
   7.1863154e-01   1.1656319e+00   3.7404042e-01
   1.6357171e+00   1.1720395e+00   3.2528012e-01
   2.5255206e+00   9.8649653e-01   2.7985536e-01
   1.9356193e+00   8.4041556e-01   2.3810474e-01
   2.6304776e+00   7.2025969e-01   2.0024471e-01
   1.3719005e+00   6.9258252e-01   1.6637553e-01
   2.5219962e-01   4.6544152e-01   1.3649081e-01
   7.5453988e-01   4.3693478e-01   1.1048999e-01
   7.1374516e-01   2.0809992e-01   8.8192834e-02
  -1.5583099e+00   2.4344696e-01   6.9355370e-02
   1.7047783e+00   8.7127941e-02   5.3686208e-02
  -1.0443694e+00   5.0437366e-02   4.0862687e-02
   1.2987902e+00   3.5002949e-02   3.0546064e-02
  -2.2154017e+00   9.3975298e-02   2.2395242e-02
  -1.4972052e+00   1.5984466e-02   1.6078575e-02
  -1.8840286e+00  -3.6197898e-02   1.1283472e-02
   9.9190600e-01   6.0361336e-02   7.7236718e-03
   1.0600914e+00   1.2243045e-01   5.1441539e-03
  -6.9225323e-01   1.9064068e-01   3.3238320e-03
  -1.1953564e+00   4.7534920e-02   2.0762378e-03
  -8.8783734e-01  -1.7097435e-01   1.2485046e-03
  -1.1753674e-01  -2.1571763e-01   7.1900433e-04
   2.2038118e-01  -1.4475848e-01   3.9401768e-04
   1.9504239e-01  -1.6544624e-01   2.0381315e-04
  -1.8052431e+00  -6.3037603e-02   9.8485162e-05
  -2.3967009e+00  -2.2734867e-01   4.3853408e-05
  -1.4362972e-01  -1.7915078e-01   1.7665275e-05
  -1.1738196e+00  -3.8425086e-02   6.2737612e-06
  -2.3092937e+00  -6.1691677e-02   1.8919063e-06
  -8.4889808e-01   1.4739227e-01   4.5715694e-07
  -1.4557458e+00   1.1118793e-01   8.0387627e-08
   1.0708609e+00   6.3390978e-03   8.6053969e-09
   5.0509375e-01  -1.1801593e-01   3.7870938e-10
   5.2923103e-01  -1.7712427e-01   2.0680406e-12
  -3.0068627e-01  -3.9203247e-02   3.8358954e-21
  -1.6460213e+00   1.5980815e-01   5.0323267e-13
   1.9405246e+00   1.3351031e-01   1.8720583e-10
   8.4156658e-01   9.7832065e-02   5.3851565e-09
   9.7941638e-01   3.0341993e-02   5.6609801e-08
  -1.1013437e+00  -1.6447273e-01   3.4562705e-07
  -1.3097477e+00  -1.9124280e-01   1.4999230e-06
   1.5392503e+00   1.4372513e-01   5.1462360e-06
   5.8550906e-01   9.9190919e-03   1.4867182e-05
  -6.9604642e-01  -1.6035613e-01   3.7655466e-05
   1.4507712e-01  -1.0927999e-01   8.5943143e-05
   5.0790557e-01   6.6020100e-02   1.8024029e-04
   1.3084852e+00   3.1559539e-02   3.5236080e-04
   6.8650985e-01  -1.6522971e-03   6.4914661e-04
  -1.1716595e+00   2.0430413e-01   1.1365306e-03
  -7.7518373e-01   7.6940147e-02   1.9037081e-03
   1.0670638e+00  -1.1379348e-01   3.0671245e-03
  -1.8154807e+00  -9.5884241e-02   4.7739362e-03
   8.8961856e-01  -1.3954258e-01   7.2045718e-03
  -2.6892777e-02   1.0769031e-02   1.0574013e-02
  -5.0963986e-01  -1.3043413e-01   1.5131432e-02
   1.2082953e+00  -1.2971136e-01   2.1157878e-02
   7.2145700e-01  -8.7656271e-02   2.8961758e-02
   1.2495951e+00   1.8402370e-01   3.8871993e-02
  -1.1055679e+00   2.3103456e-01   5.1228811e-02
  -1.0905533e+00   4.4748276e-01   6.6372316e-02
   4.3113745e-01   2.8206204e-01   8.4629073e-02
   5.5550159e-01   3.7514413e-01   1.0629713e-01
  -6.1952105e-01   3.0471037e-01   1.3163003e-01
  -7.6524558e-02   2.4340663e-01   1.6082038e-01
   1.0298044e-01   3.8388512e-01   1.9398392e-01
   8.8725408e-01   5.0054682e-01   2.3114461e-01
  -8.6103219e-02   6.4455597e-01   2.7222177e-01
   2.2841695e+00   7.7011865e-01   3.1701997e-01
   1.8314369e+00   9.3939784e-01   3.6522239e-01
   2.3807091e-01   1.0562604e+00   4.1638824e-01
   1.6682041e+00   1.3723844e+00   4.6995465e-01
   2.7482131e+00   1.4137214e+00   5.2524340e-01
   1.3473522e+00   1.5554322e+00   5.8147240e-01
   1.4002984e+00   1.7293332e+00   6.3777186e-01
   2.9854364e-01   1.9328277e+00   6.9320470e-01
  -5.2403713e-01   2.1415090e+00   7.4679058e-01
   1.0176739e+00   2.2653464e+00   7.9753281e-01
   1.2553475e+00   2.4450595e+00   8.4444711e-01
   1.7424408e+00   2.6392168e+00   8.8659116e-01
   2.9115817e+00   2.6099766e+00   9.2309389e-01
   2.0835746e+00   2.6983310e+00   9.5318305e-01
   3.5455479e+00   2.7579958e+00   9.7621037e-01
   2.6448659e+00   2.8172405e+00   9.9167280e-01
   2.6406741e+00   2.8478702e+00   9.9922930e-01
   3.3636807e+00   2.8431790e+00   9.9871227e-01
   3.6904676e+00   2.9332529e+00   9.9013320e-01
   3.2602011e+00   2.9524874e+00   9.7368228e-01
   4.4998746e+00   2.9198954e+00   9.4972198e-01
   2.5602132e+00   2.8254148e+00   9.1877493e-01
   2.4248959e+00   2.7629641e+00   8.8150652e-01
   2.1676594e+00   2.5071251e+00   8.3870305e-01
   2.9765092e+00   2.3846821e+00   7.9124631e-01
   2.1764480e+00   2.3557017e+00   7.4008561e-01
   1.4647390e+00   2.2304573e+00   6.8620844e-01
   1.9249616e+00   2.0513311e+00   6.3061099e-01
   2.9152658e+00   1.9563184e+00   5.7426953e-01
   2.6192751e-02   1.7004361e+00   5.1811380e-01
   2.8693445e+00   1.5507974e+00   4.6300346e-01
   2.1779854e+00   1.5014071e+00   4.0970813e-01
   5.7018436e-01   1.3882726e+00   3.5889185e-01
   1.8474703e+00   1.0351027e+00   3.1110216e-01
  -1.5070212e-01   9.0228535e-01   2.6676405e-01
   2.2825283e+00   8.6099616e-01   2.2617859e-01
   1.1411285e+00   7.4086434e-01   1.8952612e-01
   3.3353998e-02   6.1815743e-01   1.5687331e-01
   1.4735211e+00   5.0339864e-01   1.2818373e-01
   1.4570989e+00   2.9241966e-01   1.0333097e-01
   2.0612277e-01   3.9499365e-01   8.2113717e-02
   1.7658797e+00   2.8241457e-01   6.4271848e-02
   7.2694856e-01   2.6284704e-01   4.9502792e-02
  -5.5330965e-01   1.7266449e-01   3.7477451e-02
   5.9028416e-01   8.2981691e-02   2.7854996e-02
   5.2234239e-02  -1.9828711e-02   2.0296049e-02
  -1.3607797e+00  -6.1807977e-02   1.4473847e-02
   8.0772016e-01   1.4722116e-01   1.0083142e-02
   1.2944576e+00   6.3255764e-02   6.8467549e-03
   5.3545155e-01   4.6715046e-02   4.5197915e-03
   3.4884044e-01   7.0627499e-02   2.8917005e-03
   5.9653301e-02   3.9307509e-02   1.7864036e-03
   1.2176948e+00  -5.1088654e-02   1.0608314e-03
  -9.2871139e-02  -5.4447243e-02   6.0222535e-04
  -2.3135556e-02  -1.3407502e-01   3.2458969e-04
  -1.2466078e+00   8.3231911e-02   1.6466197e-04
  -1.3814749e+00   1.1385022e-01   7.7740366e-05
   1.6518990e+00   1.1058082e-01   3.3652641e-05
  -1.0445225e+00   6.7717684e-02   1.3088155e-05
  -9.8231592e-01   2.0575304e-01   4.4435743e-06
   6.4386344e-01   3.5581338e-02   1.2620642e-06
  -4.1159596e-02   5.5296838e-02   2.8042648e-07
   4.9271957e-01   5.2957473e-02   4.3467627e-08
   3.1865250e-01   9.5913512e-03   3.7655239e-09
  -5.1057904e-01  -3.2254170e-02   1.0775434e-10
   4.6694024e-02  -6.7222385e-02   1.5057358e-13
  -7.6575091e-01  -1.3461104e-01   4.9610190e-18
   2.2301478e-01  -7.9355923e-02   5.0222607e-12
  -8.1808879e-02  -6.0132935e-02   6.0841778e-10
  -1.5815350e+00  -9.3046197e-02   1.1886926e-08
  -6.8547671e-01  -1.0689820e-01   1.0266604e-07
   9.1741641e-01   8.9584142e-02   5.5642725e-07
   1.3123594e+00   9.5763425e-02   2.2289104e-06
  -4.7313997e-01   5.6094876e-02   7.2191436e-06
  -6.2226249e-01   1.1390941e-01   1.9967173e-05
   6.5629958e-01  -2.1040471e-02   4.8876553e-05
  -1.0631613e+00  -6.8526439e-02   1.0852758e-04
  -7.0585548e-01  -1.1262841e-01   2.2249968e-04
  -8.5484583e-01  -1.9280773e-01   4.2676131e-04
   1.9721588e+00  -4.2543647e-02   7.7351736e-04
   5.5607119e-01  -7.7996334e-02   1.3353324e-03
  -9.3830623e-02   1.4232209e-01   2.2092800e-03
   3.5226797e-01   3.8494021e-02   3.5208081e-03
  -7.8410947e-01   4.8174276e-02   5.4269670e-03
  -5.4451768e-01   4.7634600e-02   8.1186210e-03
   1.6614395e-01  -6.8171450e-02   1.1821267e-02
   5.2958463e-01   8.1014047e-02   1.6794109e-02
   7.8376254e-01   7.5672335e-02   2.3327095e-02
  -6.5123968e-02   1.9335552e-01   3.1735699e-02
   9.0500941e-01   1.2742751e-01   4.2353361e-02
   1.9960790e+00   1.4615883e-01   5.5521577e-02
  -1.3472892e+00   5.0850524e-02   7.1577836e-02
   1.8963500e-01   5.5409549e-02   9.0841678e-02
  -1.8267223e-01   1.9229429e-01   1.1359935e-01
   3.9817641e-02   3.9988274e-01   1.4008759e-01
   2.0273385e+00   5.0727406e-01   1.7047733e-01
   1.9595499e-02   6.7673851e-01   2.0485787e-01
   1.6487233e+00   9.2518571e-01   2.4322263e-01
  -1.3959572e-01   9.1394121e-01   2.8545698e-01
   8.0234412e-01   1.1242534e+00   3.3132912e-01
   1.1536327e+00   1.1214682e+00   3.8048462e-01
   3.3342693e+00   1.2320046e+00   4.3244515e-01
   1.1516634e+00   1.4811739e+00   4.8661187e-01
   1.1294716e+00   1.7129423e+00   5.4227353e-01
   1.2573064e+00   1.6477260e+00   5.9861948e-01
   1.5230427e+00   1.7452928e+00   6.5475714e-01
   2.5714860e+00   1.9303782e+00   7.0973359e-01
   2.9305998e+00   2.0385306e+00   7.6256056e-01
   2.5503493e+00   2.2069910e+00   8.1224203e-01
   2.3429395e+00   2.5740687e+00   8.5780335e-01
   1.8801758e+00   2.6846697e+00   8.9832082e-01
   1.8959996e+00   2.7649608e+00   9.3295055e-01
   2.0573296e+00   2.8067494e+00   9.6095550e-01
   1.9258213e+00   2.8850092e+00   9.8172947e-01
   3.1488110e+00   3.0204418e+00   9.9481712e-01
   1.0609956e+00   2.8818380e+00   9.9992917e-01
   1.9480842e+00   2.7858634e+00   9.9695215e-01
   3.1691925e+00   2.8707479e+00   9.8595216e-01
   1.0779416e+00   2.7651359e+00   9.6717273e-01
   1.0559463e+00   2.7442777e+00   9.4102653e-01
   1.5878336e+00   2.7102943e+00   9.0808165e-01
   2.0712443e+00   2.7031811e+00   8.6904274e-01
   1.7382275e+00   2.5953228e+00   8.2472794e-01
   2.6812131e+00   2.6352218e+00   7.7604260e-01
   1.3086805e+00   2.3758467e+00   7.2395078e-01
   1.2813852e+00   2.2261076e+00   6.6944572e-01
   1.5187693e+00   1.9165637e+00   6.1352049e-01
   1.2944349e+00   1.7274680e+00   5.5713992e-01
   2.3756115e+00   1.7816164e+00   5.0121480e-01
  -8.9742424e-01   1.6963017e+00   4.4657932e-01
   1.5464599e+00   1.4114483e+00   3.9397245e-01
   3.0600070e+00   1.1894742e+00   3.4402376e-01
   3.7919570e-01   9.8886404e-01   2.9724396e-01
  -2.5620883e-01   9.0726012e-01   2.5402029e-01
   1.9171309e+00   9.3828131e-01   2.1461661e-01
   1.4925503e+00   9.7097577e-01   1.7917778e-01
   2.2095795e+00   7.2755185e-01   1.4773789e-01
   7.0809214e-01   5.5764946e-01   1.2023165e-01
  -2.1654592e-01   3.2919134e-01   9.6508243e-02
   9.9111076e-01   2.7541153e-01   7.6346745e-02
  -3.7954719e-01   3.2475571e-01   5.9472405e-02
  -5.5935514e-01   1.8347626e-01   4.5572947e-02
   4.7587753e-01   1.8357941e-02   3.4314204e-02
   1.3543429e+00   1.7365232e-02   2.5354483e-02
   8.9136816e-01  -6.9007303e-03   1.8357160e-02
   4.4471335e-01  -3.5115627e-02   1.3001176e-02
  -2.2075557e-01   1.1897134e-01   8.9892317e-03
  -2.5142200e+00   9.0337869e-02   6.0536173e-03
   2.9024889e-01   3.9658079e-03   3.9597550e-03
   1.6661781e+00   1.6777019e-02   2.5076377e-03
   1.5132684e-02   4.4743452e-02   1.5314393e-03
  -1.2479259e+00   7.5928090e-02   8.9763557e-04
   5.7251032e-01  -8.0676497e-03   5.0200711e-04
  -2.4018577e+00  -2.6928072e-02   2.6590708e-04
  -1.3953465e+00   5.9042490e-02   1.3215458e-04
   4.8467731e-01  -9.6658652e-02   6.0877539e-05
  -8.7603913e-01  -7.2588830e-02   2.5571860e-05
  -6.9489866e-01  -1.9424331e-01   9.5769049e-06
   1.6049851e-01  -3.1584395e-01   3.0963223e-06
  -1.6215291e+00  -1.6545346e-01   8.2327807e-07
   2.7715975e+00  -1.0246588e-01   1.6649881e-07
   2.9599197e-01  -2.8909492e-02   2.2312363e-08
